Label	Full name	Kind	Compartment	Unit
[E1967]	Ethane, 1,1,1-trifluoro-, HFC-143a[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E1968]	Ethane, 1,1,1-trifluoro-, HFC-143a[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E1969]	Ethane, 1,1,1-trifluoro-, HFC-143a[air_high population density]	environmental	[M5] air_high population density	[U3] kg
[E1970]	Ethane, 1,1,1-trifluoro-, HFC-143a[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E1971]	Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E1972]	Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E1973]	Ethane, 1,1-dichloro-1-fluoro-, HCFC-141b[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E1974]	Ethane, 1,1-dichloro-1-fluoro-, HCFC-141b[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E1975]	Ethane, 1,1-dichloro-1-fluoro-, HCFC-141b[air_high population density]	environmental	[M5] air_high population density	[U3] kg
[E1976]	Ethane, 1,1-dichloro-1-fluoro-, HCFC-141b[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E1977]	Ethane, 1,1-difluoro-, HFC-152a[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E1978]	Ethane, 1,1-difluoro-, HFC-152a[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E1979]	Ethane, 1,2-dichloro-1,1,2,2-tetrafluoro-, CFC-114[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E1980]	Ethane, 1,2-dichloro-1,1,2,2-tetrafluoro-, CFC-114[air_high population density]	environmental	[M5] air_high population density	[U3] kg
[E1981]	Ethane, 1,2-dichloro-1,1,2,2-tetrafluoro-, CFC-114[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E1982]	Ethane, 1-chloro-1,1-difluoro-, HCFC-142b[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E1983]	Ethane, 1-chloro-1,1-difluoro-, HCFC-142b[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E1984]	Ethane, 1-chloro-1,1-difluoro-, HCFC-142b[air_high population density]	environmental	[M5] air_high population density	[U3] kg
[E1985]	Ethane, 1-chloro-1,1-difluoro-, HCFC-142b[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E1986]	Ethane, 2,2-dichloro-1,1,1-trifluoro-, HCFC-123[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E1987]	Ethane, 2,2-dichloro-1,1,1-trifluoro-, HCFC-123[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E1988]	Ethane, 2,2-dichloro-1,1,1-trifluoro-, HCFC-123[air_high population density]	environmental	[M5] air_high population density	[U3] kg
[E1989]	Ethane, 2,2-dichloro-1,1,1-trifluoro-, HCFC-123[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E1990]	Ethane, 2-chloro-1,1,1,2-tetrafluoro-, HCFC-124[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E1991]	Ethane, 2-chloro-1,1,1,2-tetrafluoro-, HCFC-124[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E1992]	Ethane, 2-chloro-1,1,1,2-tetrafluoro-, HCFC-124[air_high population density]	environmental	[M5] air_high population density	[U3] kg
[E1993]	Ethane, chloropentafluoro-, CFC-115[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E1994]	Ethane, chloropentafluoro-, CFC-115[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E1995]	Ethane, chloropentafluoro-, CFC-115[air_high population density]	environmental	[M5] air_high population density	[U3] kg
[E1996]	Ethane, chloropentafluoro-, CFC-115[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E1997]	Ethane, pentafluoro-, HFC-125[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E1998]	Ethane, pentafluoro-, HFC-125[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E1999]	Ethane, pentafluoro-, HFC-125[air_high population density]	environmental	[M5] air_high population density	[U3] kg
[E2000]	Ethane, pentafluoro-, HFC-125[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E2001]	Methane, bromochlorodifluoro-, Halon 1211[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E2002]	Methane, bromochlorodifluoro-, Halon 1211[air_high population density]	environmental	[M5] air_high population density	[U3] kg
[E2003]	Methane, bromochlorodifluoro-, Halon 1211[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E2004]	Methane, bromotrifluoro-, Halon 1301[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E2005]	Methane, bromotrifluoro-, Halon 1301[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E2006]	Methane, chlorodifluoro-, HCFC-22[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E2007]	Methane, chlorodifluoro-, HCFC-22[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E2008]	Methane, chlorotrifluoro-, CFC-13[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E2009]	Methane, chlorotrifluoro-, CFC-13[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E2010]	Methane, chlorotrifluoro-, CFC-13[air_high population density]	environmental	[M5] air_high population density	[U3] kg
[E2011]	Methane, dichlorodifluoro-, CFC-12[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E2012]	Methane, difluoro-, HFC-32[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E2013]	Methane, difluoro-, HFC-32[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E2014]	Methane, difluoro-, HFC-32[air_high population density]	environmental	[M5] air_high population density	[U3] kg
[E2015]	Methane, difluoro-, HFC-32[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E2016]	Methane, tetrafluoro-, R-14[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E2017]	Methane, tetrafluoro-, R-14[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E2018]	Methane, trichlorofluoro-, CFC-11[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E2019]	Methane, trichlorofluoro-, CFC-11[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E2020]	Methane, trichlorofluoro-, CFC-11[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E2021]	Methane, trifluoro-, HFC-23[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E2022]	Methane, trifluoro-, HFC-23[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E2023]	Methane, trifluoro-, HFC-23[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E2024]	Sulfur hexafluoride[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E2025]	Carbon dioxide, land transformation[air_high population density]	environmental	[M5] air_high population density	[U3] kg
[E2026]	Carbon dioxide, land transformation[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E2027]	Carbon dioxide, land transformation[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E2028]	Carbon-14[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2029]	Carbon-14[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2030]	Carbon-14[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2031]	Cesium-134[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2032]	Cesium-134[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2033]	Cesium-134[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2034]	Cesium-137[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2035]	Cesium-137[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2036]	Cesium-137[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2037]	Cobalt-58[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2038]	Cobalt-58[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2039]	Cobalt-58[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2040]	Cobalt-60[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2041]	Cobalt-60[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2042]	Cobalt-60[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2043]	Hydrogen-3, Tritium[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2044]	Hydrogen-3, Tritium[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2045]	Hydrogen-3, Tritium[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2046]	Iodine-129[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2047]	Iodine-129[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2048]	Iodine-129[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2049]	Iodine-131[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2050]	Iodine-131[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2051]	Iodine-131[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2052]	Iodine-133[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2053]	Iodine-133[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2054]	Iodine-133[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2055]	Krypton-85[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2056]	Krypton-85[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2057]	Krypton-85[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2058]	Lead-210[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2059]	Plutonium-238[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2060]	Plutonium-238[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2061]	Plutonium-238[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2062]	Plutonium-alpha[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2063]	Plutonium-alpha[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2064]	Plutonium-alpha[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2065]	Polonium-210[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2066]	Radium-226[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2067]	Radon-222[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2068]	Thorium-230[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2069]	Thorium-230[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2070]	Thorium-230[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2071]	Uranium-235[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2072]	Uranium-235[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2073]	Uranium-235[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2074]	Uranium-238[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2075]	Xenon-133[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2076]	Xenon-133[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2077]	Xenon-133[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2078]	Xenon-133m[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U15] kBq
[E2079]	Xenon-133m[air_high population density]	environmental	[M5] air_high population density	[U15] kBq
[E2080]	Xenon-133m[air_unspecified]	environmental	[M14] air_unspecified	[U15] kBq
[E2081]	Americium-241[water_ocean]	environmental	[M15] water_ocean	[U15] kBq
[E2082]	Antimony-124[water_ground-]	environmental	[M11] water_ground-	[U15] kBq
[E2083]	Antimony-124[water_lake]	environmental	[M22] water_lake	[U15] kBq
[E2084]	Antimony-124[water_unspecified]	environmental	[M13] water_unspecified	[U15] kBq
[E2085]	Antimony-125[water_ocean]	environmental	[M15] water_ocean	[U15] kBq
[E2086]	Carbon-14[water_ocean]	environmental	[M15] water_ocean	[U15] kBq
[E2087]	Cesium-134[water_ground-]	environmental	[M11] water_ground-	[U15] kBq
[E2088]	Cesium-134[water_lake]	environmental	[M22] water_lake	[U15] kBq
[E2089]	Cesium-134[water_ocean]	environmental	[M15] water_ocean	[U15] kBq
[E2090]	Cesium-134[water_unspecified]	environmental	[M13] water_unspecified	[U15] kBq
[E2091]	Cesium-137[water_ground-]	environmental	[M11] water_ground-	[U15] kBq
[E2092]	Cesium-137[water_lake]	environmental	[M22] water_lake	[U15] kBq
[E2093]	Cesium-137[water_unspecified]	environmental	[M13] water_unspecified	[U15] kBq
[E2094]	Cobalt-58[water_ground-]	environmental	[M11] water_ground-	[U15] kBq
[E2095]	Cobalt-58[water_lake]	environmental	[M22] water_lake	[U15] kBq
[E2096]	Cobalt-58[water_unspecified]	environmental	[M13] water_unspecified	[U15] kBq
[E2097]	Cobalt-60[water_ground-]	environmental	[M11] water_ground-	[U15] kBq
[E2098]	Cobalt-60[water_lake]	environmental	[M22] water_lake	[U15] kBq
[E2099]	Cobalt-60[water_ocean]	environmental	[M15] water_ocean	[U15] kBq
[E2100]	Cobalt-60[water_unspecified]	environmental	[M13] water_unspecified	[U15] kBq
[E2101]	Curium alpha[water_ocean]	environmental	[M15] water_ocean	[U15] kBq
[E2102]	Hydrogen-3, Tritium[water_ground-]	environmental	[M11] water_ground-	[U15] kBq
[E2103]	Hydrogen-3, Tritium[water_lake]	environmental	[M22] water_lake	[U15] kBq
[E2104]	Hydrogen-3, Tritium[water_unspecified]	environmental	[M13] water_unspecified	[U15] kBq
[E2105]	Iodine-129[water_ocean]	environmental	[M15] water_ocean	[U15] kBq
[E2106]	Iodine-131[water_ground-]	environmental	[M11] water_ground-	[U15] kBq
[E2107]	Iodine-131[water_lake]	environmental	[M22] water_lake	[U15] kBq
[E2108]	Iodine-131[water_unspecified]	environmental	[M13] water_unspecified	[U15] kBq
[E2109]	Manganese-54[water_ground-]	environmental	[M11] water_ground-	[U15] kBq
[E2110]	Manganese-54[water_lake]	environmental	[M22] water_lake	[U15] kBq
[E2111]	Manganese-54[water_unspecified]	environmental	[M13] water_unspecified	[U15] kBq
[E2112]	Plutonium-alpha[water_ocean]	environmental	[M15] water_ocean	[U15] kBq
[E2113]	Radium-226[water_lake]	environmental	[M22] water_lake	[U15] kBq
[E2114]	Ruthenium-106[water_ocean]	environmental	[M15] water_ocean	[U15] kBq
[E2115]	Silver-110[water_ground-]	environmental	[M11] water_ground-	[U15] kBq
[E2116]	Silver-110[water_lake]	environmental	[M22] water_lake	[U15] kBq
[E2117]	Silver-110[water_unspecified]	environmental	[M13] water_unspecified	[U15] kBq
[E2118]	Uranium-234[water_ground-]	environmental	[M11] water_ground-	[U15] kBq
[E2119]	Uranium-234[water_lake]	environmental	[M22] water_lake	[U15] kBq
[E2120]	Uranium-234[water_ocean]	environmental	[M15] water_ocean	[U15] kBq
[E2121]	Uranium-234[water_unspecified]	environmental	[M13] water_unspecified	[U15] kBq
[E2122]	Uranium-235[water_ground-]	environmental	[M11] water_ground-	[U15] kBq
[E2123]	Uranium-235[water_lake]	environmental	[M22] water_lake	[U15] kBq
[E2124]	Uranium-235[water_ocean]	environmental	[M15] water_ocean	[U15] kBq
